# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -190.8101099888         0.0019081640         0.0000217073         0.0000598800        -0.0123904915
     -190.7101099888         0.0019100797         0.0000217802         0.0000599150        -0.0124250988
     -190.6101099888         0.0019119984         0.0000218534         0.0000599500        -0.0124597898
     -190.5101099888         0.0019139199         0.0000219268         0.0000599850        -0.0124945646
     -190.4101099888         0.0019158443         0.0000220005         0.0000600200        -0.0125294231
     -190.3101099888         0.0019177716         0.0000220744         0.0000600551        -0.0125643654
     -190.2101099888         0.0019197019         0.0000221485         0.0000600902        -0.0125993916
     -190.1101099888         0.0019216350         0.0000222229         0.0000601253        -0.0126345017
     -190.0101099888         0.0019235711         0.0000222975         0.0000601605        -0.0126696957
     -189.9101099888         0.0019255101         0.0000223723         0.0000601957        -0.0127049738
     -189.8101099888         0.0019274521         0.0000224474         0.0000602309        -0.0127403359
     -189.7101099888         0.0019293970         0.0000225228         0.0000602661        -0.0127757820
     -189.6101099888         0.0019313448         0.0000225983         0.0000603014        -0.0128113122
     -189.5101099888         0.0019332956         0.0000226741         0.0000603367        -0.0128469266
     -189.4101099888         0.0019352494         0.0000227502         0.0000603721        -0.0128826251
     -189.3101099888         0.0019372061         0.0000228265         0.0000604075        -0.0129184079
     -189.2101099888         0.0019391658         0.0000229030         0.0000604429        -0.0129542748
     -189.1101099888         0.0019411285         0.0000229798         0.0000604783        -0.0129902260
     -189.0101099888         0.0019430941         0.0000230568         0.0000605138        -0.0130262615
     -188.9101099888         0.0019450628         0.0000231341         0.0000605493        -0.0130623813
     -188.8101099888         0.0019470344         0.0000232116         0.0000605848        -0.0130985854
     -188.7101099888         0.0019490090         0.0000232894         0.0000606204        -0.0131348738
     -188.6101099888         0.0019509867         0.0000233674         0.0000606560        -0.0131712466
     -188.5101099888         0.0019529674         0.0000234457         0.0000606916        -0.0132077038
     -188.4101099888         0.0019549510         0.0000235242         0.0000607273        -0.0132442453
     -188.3101099888         0.0019569378         0.0000236030         0.0000607630        -0.0132808713
     -188.2101099888         0.0019589275         0.0000236820         0.0000607987        -0.0133175816
     -188.1101099888         0.0019609203         0.0000237613         0.0000608344        -0.0133543764
     -188.0101099888         0.0019629161         0.0000238408         0.0000608702        -0.0133912556
     -187.9101099888         0.0019649150         0.0000239206         0.0000609060        -0.0134282192
     -187.8101099888         0.0019669170         0.0000240007         0.0000609419        -0.0134652672
     -187.7101099888         0.0019689220         0.0000240809         0.0000609778        -0.0135023997
     -187.6101099888         0.0019709300         0.0000241615         0.0000610137        -0.0135396166
     -187.5101099888         0.0019729412         0.0000242423         0.0000610496        -0.0135769179
     -187.4101099888         0.0019749554         0.0000243234         0.0000610856        -0.0136143037
     -187.3101099888         0.0019769728         0.0000244047         0.0000611216        -0.0136517738
     -187.2101099888         0.0019789932         0.0000244863         0.0000611576        -0.0136893284
     -187.1101099888         0.0019810167         0.0000245681         0.0000611937        -0.0137269673
     -187.0101099888         0.0019830433         0.0000246502         0.0000612298        -0.0137646906
     -186.9101099888         0.0019850731         0.0000247326         0.0000612659        -0.0138024983
     -186.8101099888         0.0019871060         0.0000248152         0.0000613021        -0.0138403903
     -186.7101099888         0.0019891419         0.0000248981         0.0000613383        -0.0138783666
     -186.6101099888         0.0019911811         0.0000249813         0.0000613745        -0.0139164273
     -186.5101099888         0.0019932233         0.0000250647         0.0000614108        -0.0139545722
     -186.4101099888         0.0019952688         0.0000251484         0.0000614471        -0.0139928013
     -186.3101099888         0.0019973173         0.0000252323         0.0000614834        -0.0140311147
     -186.2101099888         0.0019993691         0.0000253166         0.0000615198        -0.0140695123
     -186.1101099888         0.0020014240         0.0000254011         0.0000615562        -0.0141079940
     -186.0101099888         0.0020034820         0.0000254858         0.0000615926        -0.0141465599
     -185.9101099888         0.0020055433         0.0000255709         0.0000616291        -0.0141852098
     -185.8101099888         0.0020076077         0.0000256562         0.0000616655        -0.0142239438
     -185.7101099888         0.0020096753         0.0000257417         0.0000617021        -0.0142627617
     -185.6101099888         0.0020117462         0.0000258276         0.0000617386        -0.0143016637
     -185.5101099888         0.0020138202         0.0000259137         0.0000617752        -0.0143406495
     -185.4101099888         0.0020158974         0.0000260001         0.0000618118        -0.0143797192
     -185.3101099888         0.0020179779         0.0000260868         0.0000618485        -0.0144188727
     -185.2101099888         0.0020200616         0.0000261737         0.0000618852        -0.0144581099
     -185.1101099888         0.0020221485         0.0000262609         0.0000619219        -0.0144974309
     -185.0101099888         0.0020242387         0.0000263484         0.0000619586        -0.0145368355
     -184.9101099888         0.0020263321         0.0000264362         0.0000619954        -0.0145763237
     -184.8101099888         0.0020284287         0.0000265242         0.0000620322        -0.0146158953
     -184.7101099888         0.0020305286         0.0000266126         0.0000620691        -0.0146555505
     -184.6101099888         0.0020326318         0.0000267012         0.0000621059        -0.0146952890
     -184.5101099888         0.0020347383         0.0000267901         0.0000621428        -0.0147351108
     -184.4101099888         0.0020368480         0.0000268793         0.0000621798        -0.0147750158
     -184.3101099888         0.0020389610         0.0000269687         0.0000622168        -0.0148150040
     -184.2101099888         0.0020410773         0.0000270585         0.0000622538        -0.0148550753
     -184.1101099888         0.0020431969         0.0000271485         0.0000622908        -0.0148952296
     -184.0101099888         0.0020453199         0.0000272388         0.0000623279        -0.0149354668
     -183.9101099888         0.0020474461         0.0000273295         0.0000623650        -0.0149757868
     -183.8101099888         0.0020495757         0.0000274203         0.0000624022        -0.0150161895
     -183.7101099888         0.0020517085         0.0000275115         0.0000624393        -0.0150566749
     -183.6101099888         0.0020538448         0.0000276030         0.0000624765        -0.0150972429
     -183.5101099888         0.0020559843         0.0000276948         0.0000625138        -0.0151378933
     -183.4101099888         0.0020581272         0.0000277868         0.0000625511        -0.0151786260
     -183.3101099888         0.0020602735         0.0000278792         0.0000625884        -0.0152194410
     -183.2101099888         0.0020624231         0.0000279718         0.0000626257        -0.0152603381
     -183.1101099888         0.0020645761         0.0000280647         0.0000626631        -0.0153013173
     -183.0101099888         0.0020667325         0.0000281580         0.0000627005        -0.0153423784
     -182.9101099888         0.0020688922         0.0000282515         0.0000627379        -0.0153835213
     -182.8101099888         0.0020710554         0.0000283453         0.0000627754        -0.0154247458
     -182.7101099888         0.0020732219         0.0000284394         0.0000628129        -0.0154660520
     -182.6101099888         0.0020753919         0.0000285338         0.0000628505        -0.0155074396
     -182.5101099888         0.0020775652         0.0000286286         0.0000628881        -0.0155489085
     -182.4101099888         0.0020797420         0.0000287236         0.0000629257        -0.0155904587
     -182.3101099888         0.0020819222         0.0000288189         0.0000629633        -0.0156320898
     -182.2101099888         0.0020841058         0.0000289145         0.0000630010        -0.0156738020
     -182.1101099888         0.0020862929         0.0000290104         0.0000630387        -0.0157155949
     -182.0101099888         0.0020884835         0.0000291067         0.0000630764        -0.0157574684
     -181.9101099888         0.0020906774         0.0000292032         0.0000631142        -0.0157994225
     -181.8101099888         0.0020928749         0.0000293000         0.0000631520        -0.0158414569
     -181.7101099888         0.0020950758         0.0000293972         0.0000631899        -0.0158835716
     -181.6101099888         0.0020972802         0.0000294946         0.0000632278        -0.0159257663
     -181.5101099888         0.0020994881         0.0000295924         0.0000632657        -0.0159680409
     -181.4101099888         0.0021016994         0.0000296904         0.0000633036        -0.0160103952
     -181.3101099888         0.0021039143         0.0000297888         0.0000633416        -0.0160528292
     -181.2101099888         0.0021061327         0.0000298875         0.0000633796        -0.0160953426
     -181.1101099888         0.0021083546         0.0000299865         0.0000634177        -0.0161379352
     -181.0101099888         0.0021105800         0.0000300858         0.0000634558        -0.0161806069
     -180.9101099888         0.0021128089         0.0000301854         0.0000634939        -0.0162233575
     -180.8101099888         0.0021150414         0.0000302854         0.0000635321        -0.0162661868
     -180.7101099888         0.0021172774         0.0000303857         0.0000635702        -0.0163090947
     -180.6101099888         0.0021195170         0.0000304862         0.0000636085        -0.0163520810
     -180.5101099888         0.0021217601         0.0000305871         0.0000636467        -0.0163951454
     -180.4101099888         0.0021240068         0.0000306883         0.0000636850        -0.0164382879
     -180.3101099888         0.0021262571         0.0000307899         0.0000637234        -0.0164815081
     -180.2101099888         0.0021285110         0.0000308917         0.0000637617        -0.0165248059
     -180.1101099888         0.0021307684         0.0000309939         0.0000638001        -0.0165681811
     -180.0101099888         0.0021330294         0.0000310964         0.0000638385        -0.0166116335
     -179.9101099888         0.0021352941         0.0000311992         0.0000638770        -0.0166551630
     -179.8101099888         0.0021375623         0.0000313024         0.0000639155        -0.0166987691
     -179.7101099888         0.0021398342         0.0000314058         0.0000639541        -0.0167424519
     -179.6101099888         0.0021421097         0.0000315096         0.0000639926        -0.0167862110
     -179.5101099888         0.0021443889         0.0000316138         0.0000640312        -0.0168300462
     -179.4101099888         0.0021466717         0.0000317182         0.0000640699        -0.0168739574
     -179.3101099888         0.0021489581         0.0000318230         0.0000641085        -0.0169179442
     -179.2101099888         0.0021512482         0.0000319281         0.0000641473        -0.0169620064
     -179.1101099888         0.0021535419         0.0000320336         0.0000641860        -0.0170061439
     -179.0101099888         0.0021558394         0.0000321394         0.0000642248        -0.0170503563
     -178.9101099888         0.0021581405         0.0000322455         0.0000642636        -0.0170946435
     -178.8101099888         0.0021604453         0.0000323519         0.0000643025        -0.0171390052
     -178.7101099888         0.0021627538         0.0000324587         0.0000643413        -0.0171834411
     -178.6101099888         0.0021650660         0.0000325658         0.0000643803        -0.0172279509
     -178.5101099888         0.0021673819         0.0000326733         0.0000644192        -0.0172725346
     -178.4101099888         0.0021697016         0.0000327811         0.0000644582        -0.0173171917
     -178.3101099888         0.0021720250         0.0000328892         0.0000644972        -0.0173619220
     -178.2101099888         0.0021743521         0.0000329977         0.0000645363        -0.0174067252
     -178.1101099888         0.0021766829         0.0000331065         0.0000645754        -0.0174516011
     -178.0101099888         0.0021790176         0.0000332157         0.0000646145        -0.0174965494
     -177.9101099888         0.0021813559         0.0000333252         0.0000646537        -0.0175415699
     -177.8101099888         0.0021836981         0.0000334351         0.0000646929        -0.0175866622
     -177.7101099888         0.0021860440         0.0000335453         0.0000647322        -0.0176318260
     -177.6101099888         0.0021883937         0.0000336558         0.0000647714        -0.0176770611
     -177.5101099888         0.0021907472         0.0000337667         0.0000648107        -0.0177223672
     -177.4101099888         0.0021931045         0.0000338779         0.0000648501        -0.0177677439
     -177.3101099888         0.0021954657         0.0000339895         0.0000648895        -0.0178131911
     -177.2101099888         0.0021978306         0.0000341015         0.0000649289        -0.0178587083
     -177.1101099888         0.0022001994         0.0000342138         0.0000649683        -0.0179042953
     -177.0101099888         0.0022025720         0.0000343264         0.0000650078        -0.0179499517
     -176.9101099888         0.0022049484         0.0000344394         0.0000650474        -0.0179956773
     -176.8101099888         0.0022073287         0.0000345528         0.0000650869        -0.0180414717
